"","datetime","temp","humidity","precip","snowdepth","windgust","conditions"
"706",2024-11-30 09:00:00,32.4,50.82,0,0,19.5,"Clear"
"707",2024-11-30 10:00:00,34,47.66,0,0,22.8,"Clear"
"708",2024-11-30 11:00:00,36,44.08,0,0,19.7,"Clear"
"709",2024-11-30 12:00:00,37.6,39.75,0,0,21.7,"Clear"
"710",2024-11-30 13:00:00,39.3,35.45,0,0,18.5,"Clear"
"711",2024-11-30 14:00:00,39.5,33.43,0,0,21.7,"Partially cloudy"
"712",2024-11-30 15:00:00,39.3,33.4,0,0,21.8,"Partially cloudy"
"713",2024-11-30 16:00:00,37.7,35.87,0,0,18.2,"Partially cloudy"
"714",2024-11-30 17:00:00,36.5,38.61,0,0,18.5,"Partially cloudy"
"715",2024-11-30 18:00:00,35.7,39.39,0,0,21.9,"Clear"
"716",2024-11-30 19:00:00,35.3,41.15,0,0,21.9,"Clear"
"717",2024-11-30 20:00:00,33.6,44,0,0,23.2,"Clear"
"718",2024-11-30 21:00:00,32.6,45.2,0,0,25.9,"Clear"
"719",2024-11-30 22:00:00,31.5,46.86,0,0,22.2,"Clear"
"720",2024-11-30 23:00:00,31.1,46.26,0,0,20.2,"Clear"
"721",2024-12-01,30.2,47.32,0,0,26.4,"Clear"
"722",2024-12-01 01:00:00,29.4,47.54,0,0,18.7,"Clear"
"723",2024-12-01 02:00:00,29.1,48.06,0,0,16.6,"Clear"
"724",2024-12-01 03:00:00,28.5,49.33,0,0,21.9,"Clear"
"725",2024-12-01 04:00:00,28.1,48.16,0,0,21.9,"Clear"
"726",2024-12-01 05:00:00,27.3,48.53,0,0,17.2,"Clear"
"727",2024-12-01 06:00:00,27.1,49.5,0,0,20.8,"Clear"
"728",2024-12-01 07:00:00,27,51.62,0,0,23,"Partially cloudy"
"729",2024-12-01 08:00:00,28.2,50.78,0,0,16.6,"Partially cloudy"
"730",2024-12-01 09:00:00,29.6,48.37,0,0,18.3,"Partially cloudy"
"731",2024-12-01 10:00:00,30,45.96,0,0,24.2,"Partially cloudy"
"732",2024-12-01 11:00:00,32.4,41.35,0,0,30,"Partially cloudy"
"733",2024-12-01 12:00:00,33.9,37.81,0,0,25.5,"Partially cloudy"
"734",2024-12-01 13:00:00,36.3,35.77,0,0,18.3,"Partially cloudy"
"735",2024-12-01 14:00:00,37.8,30.79,0,0,24.6,"Partially cloudy"
"736",2024-12-01 15:00:00,37.8,30.6,0,0,24.3,"Partially cloudy"
"737",2024-12-01 16:00:00,36.8,32.34,0,0,24.2,"Partially cloudy"
"738",2024-12-01 17:00:00,36.2,31.9,0,0,19.9,"Partially cloudy"
"739",2024-12-01 18:00:00,35.5,32.32,0,0,15.7,"Partially cloudy"
"740",2024-12-01 19:00:00,34.9,33.81,0,0,19.7,"Clear"
"741",2024-12-01 20:00:00,34.5,34.98,0,0,23,"Clear"
"742",2024-12-01 21:00:00,33.8,37.13,0,0,24.2,"Clear"
"743",2024-12-01 22:00:00,33.6,38.02,0,0,12.3,"Clear"
"744",2024-12-01 23:00:00,33.4,38.91,0,0,23,"Clear"
"745",2024-12-02,31.8,42.09,0,0,13.4,"Clear"
"746",2024-12-02 01:00:00,32.1,43.24,0,0,13.4,"Clear"
"747",2024-12-02 02:00:00,32.1,43.51,0,0,12.1,"Clear"
"748",2024-12-02 03:00:00,30.6,47.74,0,0,12.3,"Clear"
"749",2024-12-02 04:00:00,30.6,47.44,0,0,12.5,"Clear"
"750",2024-12-02 05:00:00,29.9,51.22,0,0,13,"Clear"
"751",2024-12-02 06:00:00,29.9,51.64,0,0,13,"Clear"
"752",2024-12-02 07:00:00,30.1,52.21,0,0,13.4,"Clear"
"753",2024-12-02 08:00:00,30.4,53.71,0,0,13.4,"Clear"
"754",2024-12-02 09:00:00,31,52.76,0,0,14.1,"Clear"
"755",2024-12-02 10:00:00,32.9,52.11,0,0,17.2,"Clear"
"756",2024-12-02 11:00:00,35,47.91,0,0,14.3,"Clear"
"757",2024-12-02 12:00:00,37.6,44.04,0,0,13.9,"Clear"
"758",2024-12-02 13:00:00,38,43.8,0,0,19.7,"Clear"
"759",2024-12-02 14:00:00,38.7,39.89,0,0,15.9,"Partially cloudy"
"760",2024-12-02 15:00:00,38.4,40.55,0,0,19.7,"Partially cloudy"
"761",2024-12-02 16:00:00,38.2,39.63,0,0,13.4,"Overcast"
"762",2024-12-02 17:00:00,37.5,44.29,0,0,23,"Overcast"
"763",2024-12-02 18:00:00,36.4,43.88,0,0,21.9,"Partially cloudy"
"764",2024-12-02 19:00:00,36.2,44.78,0,0,11.9,"Partially cloudy"
"765",2024-12-02 20:00:00,35.3,49.48,0,0,12.8,"Partially cloudy"
"766",2024-12-02 21:00:00,34.5,51.89,0,0,13.4,"Clear"
"767",2024-12-02 22:00:00,34.5,51.44,0,0,13.4,"Clear"
"768",2024-12-02 23:00:00,33.6,53.32,0,0,13.6,"Partially cloudy"
"769",2024-12-03,33.4,55.38,0,0,13.9,"Partially cloudy"
"770",2024-12-03 01:00:00,33.6,53.65,0,0,13.6,"Overcast"
"771",2024-12-03 02:00:00,33.6,57.47,0,0,12.5,"Overcast"
"772",2024-12-03 03:00:00,33.6,59.71,0,0,12.5,"Overcast"
"773",2024-12-03 04:00:00,33.6,61.61,0,0,12.8,"Overcast"
"774",2024-12-03 05:00:00,33.6,64.03,0,0,13,"Overcast"
"775",2024-12-03 06:00:00,33.6,64.53,0,0,13,"Partially cloudy"
"776",2024-12-03 07:00:00,34.2,63.81,0,0,12.5,"Overcast"
"777",2024-12-03 08:00:00,34.3,65.42,0,0,12.3,"Overcast"
"778",2024-12-03 09:00:00,35.3,63.62,0,0,12.3,"Overcast"
"779",2024-12-03 10:00:00,36.8,60.49,0,0,13.6,"Overcast"
"780",2024-12-03 11:00:00,38.1,55.39,0,0,14.8,"Partially cloudy"
"781",2024-12-03 12:00:00,40.5,47.57,0,0,23,"Partially cloudy"
"782",2024-12-03 13:00:00,40.7,44.81,0,0,24.3,"Overcast"
"783",2024-12-03 14:00:00,40.3,43.94,0,0,18.7,"Partially cloudy"
"784",2024-12-03 15:00:00,41.4,38.91,0,0,14.3,"Partially cloudy"
"785",2024-12-03 16:00:00,41.5,38.59,0,0,12.3,"Partially cloudy"
"786",2024-12-03 17:00:00,40.1,39.2,0,0,14.1,"Partially cloudy"
"787",2024-12-03 18:00:00,39.2,46.26,0,0,19.7,"Partially cloudy"
"788",2024-12-03 19:00:00,38.2,46.61,0,0,20.5,"Partially cloudy"
"789",2024-12-03 20:00:00,36.4,33.08,0,0,29.5,"Clear"
"790",2024-12-03 21:00:00,34.5,35.07,0,0,31.2,"Clear"
"791",2024-12-03 22:00:00,33.5,39.65,0,0,29.8,"Clear"
"792",2024-12-03 23:00:00,32.6,41.87,0,0,12.3,"Clear"
"793",2024-12-04,33.2,40.23,0,0,11.6,"Clear"
"794",2024-12-04 01:00:00,32.3,42.7,0,0,11.2,"Clear"
"795",2024-12-04 02:00:00,31.8,43.92,0,0,11.4,"Clear"
"796",2024-12-04 03:00:00,32,49.27,0,0,11.2,"Clear"
"797",2024-12-04 04:00:00,30.7,58.81,0,0,11,"Clear"
"798",2024-12-04 05:00:00,30.6,65.44,0,0,10.7,"Clear"
"799",2024-12-04 06:00:00,30.7,66.59,0,0,11,"Clear"
"800",2024-12-04 07:00:00,30.4,66.6,0,0,11.4,"Clear"
"801",2024-12-04 08:00:00,31.3,65.17,0,0,12.1,"Clear"
"802",2024-12-04 09:00:00,33.4,58.91,0,0,12.1,"Clear"
"803",2024-12-04 10:00:00,36.2,52.67,0,0,12.8,"Partially cloudy"
"804",2024-12-04 11:00:00,37.7,47.05,0,0,14.8,"Partially cloudy"
"805",2024-12-04 12:00:00,38.2,43.51,0,0,20.6,"Partially cloudy"
"806",2024-12-04 13:00:00,38,43.89,0,0,21.9,"Overcast"
"807",2024-12-04 14:00:00,38.4,41.51,0,0,20.8,"Partially cloudy"
"808",2024-12-04 15:00:00,39.1,39.79,0,0,21.9,"Overcast"
"809",2024-12-04 16:00:00,40,38.11,0,0,19.7,"Partially cloudy"
"810",2024-12-04 17:00:00,40.3,39.1,0,0,24.6,"Overcast"
"811",2024-12-04 18:00:00,40.3,35.67,0,0,30.3,"Overcast"
"812",2024-12-04 19:00:00,40.3,42.51,0,0,25.9,"Overcast"
"813",2024-12-04 20:00:00,41.3,43.93,0,0,30.3,"Overcast"
"814",2024-12-04 21:00:00,39.8,51.12,0,0,39.6,"Overcast"
"815",2024-12-04 22:00:00,39.8,53.43,0,0,30.6,"Overcast"
"816",2024-12-04 23:00:00,41.4,47.05,0,0,24.2,"Overcast"
"817",2024-12-05,36.4,74.86,0.007,0,30.4,"Rain, Overcast"
"818",2024-12-05 01:00:00,35.4,82.47,0.044,0.04,18.6,"Snow, Rain, Overcast"
"819",2024-12-05 02:00:00,36,83.71,0.013,0,18.3,"Rain, Overcast"
"820",2024-12-05 03:00:00,36.2,83.53,0,0,23,"Overcast"
"821",2024-12-05 04:00:00,37.1,81.24,0,0,20.4,"Overcast"
"822",2024-12-05 05:00:00,37.9,78.27,0,0,20.6,"Overcast"
"823",2024-12-05 06:00:00,39.5,71.45,0,0,23.7,"Overcast"
"824",2024-12-05 07:00:00,37.5,79.36,0.041,0,29.4,"Rain, Overcast"
"825",2024-12-05 08:00:00,38.1,77.02,0,0,24.2,"Overcast"
"826",2024-12-05 09:00:00,38.4,73.83,0,0,25.6,"Overcast"
"827",2024-12-05 10:00:00,39.5,73.38,0,0,21.3,"Partially cloudy"
"828",2024-12-05 11:00:00,37.7,67.69,0,0,34.1,"Overcast"
"829",2024-12-05 12:00:00,38.7,51.53,0,0,35.3,"Overcast"
"830",2024-12-05 13:00:00,38.4,41.25,0,0,42.8,"Overcast"
"831",2024-12-05 14:00:00,38.4,39.53,0,0,45.9,"Partially cloudy"
"832",2024-12-05 15:00:00,37.5,41.6,0,0,38.1,"Partially cloudy"
"833",2024-12-05 16:00:00,36.6,49.05,0,0,42.1,"Partially cloudy"
"834",2024-12-05 17:00:00,35.7,53.38,0,0,33.5,"Clear"
"835",2024-12-05 18:00:00,36.2,50.69,0,0,40.2,"Partially cloudy"
"836",2024-12-05 19:00:00,36.2,50.29,0,0,28.1,"Clear"
"837",2024-12-05 20:00:00,35.9,43.91,0,0,31.7,"Partially cloudy"
"838",2024-12-05 21:00:00,34.4,43.04,0,0,33.4,"Clear"
"839",2024-12-05 22:00:00,33.2,48.25,0,0,33.9,"Clear"
"840",2024-12-05 23:00:00,32.3,50.54,0,0,29.5,"Clear"
"841",2024-12-06,32.1,52.63,0,0,32.5,"Partially cloudy"
"842",2024-12-06 01:00:00,32.3,52.24,0,0,29.9,"Partially cloudy"
"843",2024-12-06 02:00:00,32.5,53.95,0,0,27.7,"Overcast"
"844",2024-12-06 03:00:00,33.6,44.92,0,0,28.1,"Partially cloudy"
"845",2024-12-06 04:00:00,32.6,43.73,0,0,32.7,"Partially cloudy"
"846",2024-12-06 05:00:00,31.5,47.25,0,0,27.7,"Partially cloudy"
"847",2024-12-06 06:00:00,31.1,45.37,0,0,26.1,"Overcast"
"848",2024-12-06 07:00:00,30.5,43.12,0,0,30.3,"Partially cloudy"
"849",2024-12-06 08:00:00,30.3,43.18,0,0,31.4,"Clear"
"850",2024-12-06 09:00:00,30.7,40.74,0,0,30.3,"Partially cloudy"
"851",2024-12-06 10:00:00,31.6,38.35,0,0,31.6,"Partially cloudy"
"852",2024-12-06 11:00:00,32.7,36.64,0,0,28.5,"Partially cloudy"
"853",2024-12-06 12:00:00,32.9,36.19,0,0,28.5,"Partially cloudy"
"854",2024-12-06 13:00:00,34.2,33.05,0,0,29.2,"Partially cloudy"
"855",2024-12-06 14:00:00,34.8,32.1,0,0,31.7,"Clear"
"856",2024-12-06 15:00:00,34.8,31.02,0,0,26.9,"Clear"
"857",2024-12-06 16:00:00,33.9,31.17,0,0,27.8,"Clear"
"858",2024-12-06 17:00:00,33.5,32.25,0,0,26.1,"Partially cloudy"
"859",2024-12-06 18:00:00,32.4,35.51,0,0,24.7,"Partially cloudy"
"860",2024-12-06 19:00:00,32.5,35.74,0,0,25.5,"Partially cloudy"
"861",2024-12-06 20:00:00,32.3,34.72,0,0,17.4,"Partially cloudy"
"862",2024-12-06 21:00:00,31.5,36.48,0,0,12.5,"Partially cloudy"
"863",2024-12-06 22:00:00,32.5,35.06,0,0,21.9,"Partially cloudy"
"864",2024-12-06 23:00:00,32.5,39.44,0,0,21.9,"Partially cloudy"
"865",2024-12-07,32.3,44.14,0,0,26.3,"Partially cloudy"
"866",2024-12-07 01:00:00,32.3,46.29,0,0,19.7,"Partially cloudy"
"867",2024-12-07 02:00:00,32.3,46.29,0,0,21.8,"Overcast"
"868",2024-12-07 03:00:00,32.3,44.87,0,0,29.1,"Overcast"
"869",2024-12-07 04:00:00,32.3,45.91,0,0,29.8,"Overcast"
"870",2024-12-07 05:00:00,32.1,46.26,0,0,24.2,"Overcast"
"871",2024-12-07 06:00:00,31.5,48.78,0,0,21.9,"Overcast"
"872",2024-12-07 07:00:00,32.3,48.34,0,0,18.5,"Overcast"
"873",2024-12-07 08:00:00,32.3,50.41,0,0,23,"Overcast"
"874",2024-12-07 09:00:00,33.5,47.92,0,0,23,"Overcast"
"875",2024-12-07 10:00:00,35.4,45.15,0,0,23.5,"Overcast"
"876",2024-12-07 11:00:00,37.1,42.3,0,0,16.7,"Clear"
"877",2024-12-07 12:00:00,39.5,39.92,0,0,20.8,"Clear"
"878",2024-12-07 13:00:00,40.6,37.41,0,0,20.8,"Clear"
"879",2024-12-07 14:00:00,40.5,37.02,0,0,20.6,"Partially cloudy"
"880",2024-12-07 15:00:00,40.3,36.76,0,0,22.2,"Partially cloudy"
"881",2024-12-07 16:00:00,39.3,38.77,0,0,21.4,"Partially cloudy"
"882",2024-12-07 17:00:00,38.4,41.91,0,0,21.9,"Partially cloudy"
"883",2024-12-07 18:00:00,38.2,41.89,0,0,18.3,"Overcast"
"884",2024-12-07 19:00:00,37.5,42.9,0,0,13.4,"Overcast"
"885",2024-12-07 20:00:00,36.6,44.9,0,0,21.9,"Overcast"
"886",2024-12-07 21:00:00,36.4,45.26,0,0,15.7,"Partially cloudy"
"887",2024-12-07 22:00:00,37.3,44.64,0,0,17.7,"Overcast"
"888",2024-12-07 23:00:00,38,42.48,0,0,17.2,"Overcast"
"889",2024-12-08,38.8,37.8,0,0,21.7,"Overcast"
"890",2024-12-08 01:00:00,38.2,39.57,0,0,25.2,"Partially cloudy"
"891",2024-12-08 02:00:00,38.2,40.03,0,0,21.9,"Overcast"
"892",2024-12-08 03:00:00,39,39.45,0,0,20.1,"Overcast"
"893",2024-12-08 04:00:00,39.1,40.62,0,0,20.8,"Partially cloudy"
"894",2024-12-08 05:00:00,39.4,41.95,0,0,21.9,"Overcast"
"895",2024-12-08 06:00:00,39.9,42.8,0,0,22.8,"Partially cloudy"
"896",2024-12-08 07:00:00,41,41.36,0,0,21.9,"Overcast"
"897",2024-12-08 08:00:00,41.3,41.92,0,0,23.9,"Overcast"
"898",2024-12-08 09:00:00,42.4,39.21,0,0,21.7,"Overcast"
"899",2024-12-08 10:00:00,44.1,36.88,0,0,19.7,"Partially cloudy"
"900",2024-12-08 11:00:00,48.8,33.19,0,0,20.1,"Partially cloudy"
"901",2024-12-08 12:00:00,53.4,32.07,0,0,31.8,"Partially cloudy"
"902",2024-12-08 13:00:00,54.3,31.97,0,0,24.9,"Partially cloudy"
"903",2024-12-08 14:00:00,54.6,32.12,0,0,25.9,"Partially cloudy"
"904",2024-12-08 15:00:00,54.7,32.79,0,0,23,"Partially cloudy"
"905",2024-12-08 16:00:00,52.8,35.48,0,0,25.8,"Partially cloudy"
"906",2024-12-08 17:00:00,52.5,36.22,0,0,13.6,"Partially cloudy"
"907",2024-12-08 18:00:00,52.1,38.3,0,0,13,"Partially cloudy"
"908",2024-12-08 19:00:00,51.2,39.93,0,0,12.3,"Partially cloudy"
"909",2024-12-08 20:00:00,50.7,42.15,0,0,12.1,"Partially cloudy"
"910",2024-12-08 21:00:00,49.9,43.67,0,0,11.6,"Clear"
"911",2024-12-08 22:00:00,48.5,46.46,0,0,11.2,"Clear"
"912",2024-12-08 23:00:00,46.4,49.84,0,0,9.6,"Clear"
"913",2024-12-09,47.1,49.74,0,0,6.7,"Clear"
"914",2024-12-09 01:00:00,45.2,54.8,0,0,4.7,"Clear"
"915",2024-12-09 02:00:00,43.7,58.8,0,0,3.4,"Clear"
"916",2024-12-09 03:00:00,43.1,61.01,0,0,3.4,"Clear"
"917",2024-12-09 04:00:00,43.4,62.47,0,0,5.8,"Partially cloudy"
"918",2024-12-09 05:00:00,43.7,62.96,0,0,6,"Partially cloudy"
"919",2024-12-09 06:00:00,43.6,62.84,0,0,5.4,"Partially cloudy"
"920",2024-12-09 07:00:00,44.1,62.43,0,0,8.1,"Partially cloudy"
"921",2024-12-09 08:00:00,44.4,62.41,0,0,8.7,"Partially cloudy"
"922",2024-12-09 09:00:00,47.9,60.19,0,0,8.9,"Partially cloudy"
"923",2024-12-09 10:00:00,48.7,60.02,0,0,10.3,"Overcast"
"924",2024-12-09 11:00:00,50.3,62.34,0,0,12.5,"Overcast"
"925",2024-12-09 12:00:00,50,67.69,0,0,13.4,"Overcast"
"926",2024-12-09 13:00:00,50.6,76.17,0.006,0,13.4,"Rain, Overcast"
"927",2024-12-09 14:00:00,49.2,87.09,0.072,0,12.5,"Rain, Overcast"
"928",2024-12-09 15:00:00,49.1,87.95,0.068,0,11.9,"Rain, Overcast"
"929",2024-12-09 16:00:00,48.5,90.46,0.012,0,15.2,"Rain, Overcast"
"930",2024-12-09 17:00:00,48.8,88.79,0.012,0,16.6,"Rain, Overcast"
"931",2024-12-09 18:00:00,48.8,89.47,0.012,0,8.5,"Rain, Overcast"
"932",2024-12-09 19:00:00,49,88.17,0,0,24.2,"Overcast"
"933",2024-12-09 20:00:00,49.3,87.99,0,0,8.7,"Overcast"
"934",2024-12-09 21:00:00,48.8,88.84,0,0,9.8,"Overcast"
"935",2024-12-09 22:00:00,48.5,86.93,0,0,9.6,"Overcast"
"936",2024-12-09 23:00:00,48.6,86.46,0,0,6.9,"Overcast"
"937",2024-12-10,48.3,86.84,0,0,6.5,"Overcast"
"938",2024-12-10 01:00:00,47.6,87.98,0,0,5.4,"Overcast"
"939",2024-12-10 02:00:00,47,88.14,0,0,3.6,"Overcast"
"940",2024-12-10 03:00:00,46.4,87.9,0,0,4,"Overcast"
"941",2024-12-10 04:00:00,45.4,90.76,0,0,5.6,"Overcast"
"942",2024-12-10 05:00:00,44.9,89.83,0,0,8.3,"Overcast"
"943",2024-12-10 06:00:00,44.7,89.83,0,0,9.2,"Overcast"
"944",2024-12-10 07:00:00,45.3,85.85,0,0,9.2,"Overcast"
"945",2024-12-10 08:00:00,45.6,87.43,0,0,23,"Overcast"
"946",2024-12-10 09:00:00,45.3,84.91,0,0,11.2,"Overcast"
"947",2024-12-10 10:00:00,45.7,86.96,0,0,11.6,"Overcast"
"948",2024-12-10 11:00:00,47.2,83.12,0,0,12.3,"Overcast"
"949",2024-12-10 12:00:00,47,84.56,0,0,12.5,"Overcast"
"950",2024-12-10 13:00:00,46.1,86.01,0,0,12.5,"Overcast"
"951",2024-12-10 14:00:00,45.9,90.02,0,0,13.9,"Overcast"
"952",2024-12-10 15:00:00,45.7,91.44,0.003,0,13.6,"Rain, Overcast"
"953",2024-12-10 16:00:00,46.4,90.5,0,0,14.1,"Overcast"
"954",2024-12-10 17:00:00,46.6,90.65,0,0,13.6,"Overcast"
"955",2024-12-10 18:00:00,47.3,88.79,0,0,14.8,"Overcast"
"956",2024-12-10 19:00:00,47.3,90.68,0,0,27.7,"Overcast"
"957",2024-12-10 20:00:00,47.7,89.86,0.008,0,15.9,"Rain, Overcast"
"958",2024-12-10 21:00:00,48.4,91.55,0.073,0,19,"Rain, Overcast"
"959",2024-12-10 22:00:00,48.6,91.7,0.085,0,14.3,"Rain, Overcast"
"960",2024-12-10 23:00:00,50.4,91.32,0.067,0,11.6,"Rain, Overcast"
"961",2024-12-11,49.7,89.86,0.02,0,8.9,"Rain, Overcast"
"962",2024-12-11 01:00:00,49.5,91.86,0.003,0,13.9,"Rain, Overcast"
"963",2024-12-11 02:00:00,51.1,91.03,0.098,0,16.8,"Rain, Overcast"
"964",2024-12-11 03:00:00,51.5,94.63,0.028,0,19.2,"Rain, Overcast"
"965",2024-12-11 04:00:00,53.5,92.31,0.015,0,10.7,"Rain, Overcast"
"966",2024-12-11 05:00:00,54.9,91.61,0.009,0,12.3,"Rain, Overcast"
"967",2024-12-11 06:00:00,56.2,89.79,0.017,0,21.9,"Rain, Overcast"
"968",2024-12-11 07:00:00,57,89.64,0.019,0,18.1,"Rain, Overcast"
"969",2024-12-11 08:00:00,58.8,91.87,0.044,0,23.7,"Rain, Overcast"
"970",2024-12-11 09:00:00,58.3,94.14,0.002,0,26.2,"Rain, Overcast"
"971",2024-12-11 10:00:00,59.4,89.6,0,0,32.4,"Overcast"
"972",2024-12-11 11:00:00,59.6,88.62,0,0,26.4,"Overcast"
"973",2024-12-11 12:00:00,59.4,89.6,0.003,0,28.6,"Rain, Overcast"
"974",2024-12-11 13:00:00,60.1,88.56,0.167,0,20.5,"Rain, Overcast"
"975",2024-12-11 14:00:00,59.6,90.56,0.071,0,28.2,"Rain, Overcast"
"976",2024-12-11 15:00:00,60.3,88.24,0.023,0,28.6,"Rain, Overcast"
"977",2024-12-11 16:00:00,58.8,88.26,0.01,0,27.4,"Rain, Overcast"
"978",2024-12-11 17:00:00,57.4,91.3,0.03,0,23,"Rain, Overcast"
"979",2024-12-11 18:00:00,57.3,88.45,0.03,0,22.9,"Rain, Overcast"
"980",2024-12-11 19:00:00,56,88.06,0.091,0,30.3,"Rain, Overcast"
"981",2024-12-11 20:00:00,53.2,86.64,0.104,0,28.9,"Rain, Overcast"
"982",2024-12-11 21:00:00,45.6,83.03,0.059,0,26.5,"Rain, Overcast"
"983",2024-12-11 22:00:00,43.7,74.17,0.002,0,30,"Rain, Overcast"
"984",2024-12-11 23:00:00,42.7,71.1,0,0,30.6,"Overcast"
"985",2024-12-12,42.4,63.05,0,0,30.7,"Partially cloudy"
"986",2024-12-12 01:00:00,41.1,60.8,0,0,29.5,"Partially cloudy"
"987",2024-12-12 02:00:00,39.4,63.99,0,0,31.5,"Partially cloudy"
"988",2024-12-12 03:00:00,39.1,56.03,0,0,28.8,"Partially cloudy"
"989",2024-12-12 04:00:00,37.5,55.82,0,0,33.1,"Clear"
"990",2024-12-12 05:00:00,36.4,56.27,0,0,29.2,"Partially cloudy"
"991",2024-12-12 06:00:00,36.2,53.31,0,0,25.2,"Partially cloudy"
"992",2024-12-12 07:00:00,35.1,55.72,0,0,24.6,"Clear"
"993",2024-12-12 08:00:00,35.5,54.34,0,0,28.9,"Clear"
"994",2024-12-12 09:00:00,36.6,52.5,0,0,29,"Clear"
"995",2024-12-12 10:00:00,38.5,46.62,0,0,32.3,"Clear"
"996",2024-12-12 11:00:00,39.2,38.33,0,0,34.1,"Partially cloudy"
"997",2024-12-12 12:00:00,39.7,24.37,0,0,37.9,"Clear"
"998",2024-12-12 13:00:00,39.9,24.2,0,0,37.9,"Clear"
"999",2024-12-12 14:00:00,39.7,25.72,0,0,32.1,"Clear"
"1000",2024-12-12 15:00:00,38,25.29,0,0,35,"Clear"
"1001",2024-12-12 16:00:00,36.6,30.07,0,0,35.9,"Clear"
"1002",2024-12-12 17:00:00,35.9,33.62,0,0,29.4,"Clear"
"1003",2024-12-12 18:00:00,35.4,35.45,0,0,27.7,"Clear"
"1004",2024-12-12 19:00:00,34.5,36.18,0,0,26.2,"Clear"
"1005",2024-12-12 20:00:00,33.4,30.57,0,0,23.7,"Clear"
"1006",2024-12-12 21:00:00,32.3,31.44,0,0,25.3,"Clear"
"1007",2024-12-12 22:00:00,31.1,32.92,0,0,15.7,"Clear"
"1008",2024-12-12 23:00:00,30.1,35.71,0,0,14.1,"Clear"
"1009",2024-12-13,29.2,37.02,0,0,25.3,"Clear"
"1010",2024-12-13 01:00:00,28.5,38.44,0,0,13.4,"Clear"
"1011",2024-12-13 02:00:00,28.1,37.91,0,0,13.6,"Clear"
"1012",2024-12-13 03:00:00,27.4,37.43,0,0,13.9,"Partially cloudy"
"1013",2024-12-13 04:00:00,28.3,32.45,0,0,23,"Partially cloudy"
"1014",2024-12-13 05:00:00,28.3,34.51,0,0,15,"Partially cloudy"
"1015",2024-12-13 06:00:00,27.6,35.83,0,0,21.2,"Partially cloudy"
"1016",2024-12-13 07:00:00,27.6,36.14,0,0,19,"Partially cloudy"
"1017",2024-12-13 08:00:00,27.6,36.58,0,0,18.3,"Partially cloudy"
"1018",2024-12-13 09:00:00,28.6,36.96,0,0,23.6,"Overcast"
"1019",2024-12-13 10:00:00,29,36.91,0,0,23,"Partially cloudy"
"1020",2024-12-13 11:00:00,30.5,35.77,0,0,28.1,"Clear"
"1021",2024-12-13 12:00:00,31.6,34.5,0,0,28.6,"Clear"
"1022",2024-12-13 13:00:00,32.7,30.35,0,0,28.7,"Clear"
"1023",2024-12-13 14:00:00,32.9,29.85,0,0,26.4,"Clear"
"1024",2024-12-13 15:00:00,32.9,29.21,0,0,21.2,"Clear"
"1025",2024-12-13 16:00:00,32.6,31.29,0,0,23,"Clear"
"1026",2024-12-13 17:00:00,31.3,31.92,0,0,21.9,"Clear"
"1027",2024-12-13 18:00:00,31.1,33.21,0,0,9.4,"Clear"
"1028",2024-12-13 19:00:00,30.5,33.67,0,0,9.2,"Clear"
"1029",2024-12-13 20:00:00,30.3,35.81,0,0,9.4,"Clear"
"1030",2024-12-13 21:00:00,29.6,38.17,0,0,9.6,"Clear"
"1031",2024-12-13 22:00:00,29,39.64,0,0,10.3,"Clear"
"1032",2024-12-13 23:00:00,28.9,40.43,0,0,11,"Clear"
"1033",2024-12-14,27.8,45,0,0,11.9,"Clear"
"1034",2024-12-14 01:00:00,27.5,45.09,0,0,12.1,"Clear"
"1035",2024-12-14 02:00:00,26.9,48.63,0,0,11.4,"Clear"
"1036",2024-12-14 03:00:00,25.7,48.36,0,0,11.2,"Clear"
"1037",2024-12-14 04:00:00,26.2,47.14,0,0,10.7,"Clear"
"1038",2024-12-14 05:00:00,26.4,49.68,0,0,11,"Clear"
"1039",2024-12-14 06:00:00,26,50.52,0,0,11.2,"Clear"
"1040",2024-12-14 07:00:00,26,48.37,0,0,11.4,"Clear"
"1041",2024-12-14 08:00:00,26.2,49.56,0,0,11.6,"Clear"
"1042",2024-12-14 09:00:00,28.3,48.81,0,0,12.3,"Clear"
"1043",2024-12-14 10:00:00,30.1,44.35,0,0,13.9,"Clear"
"1044",2024-12-14 11:00:00,31,43.36,0,0,13.6,"Clear"
"1045",2024-12-14 12:00:00,32.6,40.11,0,0,12.1,"Clear"
"1046",2024-12-14 13:00:00,33.7,36.39,0,0,10.1,"Clear"
"1047",2024-12-14 14:00:00,33.8,36.27,0,0,9.2,"Clear"
"1048",2024-12-14 15:00:00,33.8,36.27,0,0,7.4,"Clear"
"1049",2024-12-14 16:00:00,32.8,37.46,0,0,5.4,"Clear"
"1050",2024-12-14 17:00:00,32.4,38.33,0,0,6,"Clear"
"1051",2024-12-14 18:00:00,31.8,40.86,0,0,6.7,"Clear"
"1052",2024-12-14 19:00:00,30.8,44.28,0,0,7.6,"Clear"
"1053",2024-12-14 20:00:00,30.2,46.06,0,0,8.9,"Clear"
"1054",2024-12-14 21:00:00,30.2,44.95,0,0,8.9,"Clear"
"1055",2024-12-14 22:00:00,30.2,42.76,0,0,8.5,"Clear"
"1056",2024-12-14 23:00:00,29.8,45.17,0,0,7.8,"Clear"
